station_complex_id,station_complex_name,avg_annual_ridership,log_avg_ridership,is_ibx,subway_trips_per_hour_am_peak,inv_headway,log_jobs_access_network,log_pop_density_0p5mi,landuse_entropy_0p5mi,cultural_count_0p5mi_log1p,log_pct_walked_access_network,min_line_anchor_travel_time_min,median_line_anchor_travel_time_min,n_valid_anchor_lines,log_min_line_anchor_travel_time,travel_time_missing_flag,poverty_latest,poverty_slope,pop_latest,pop_slope,poverty_imputed_flag,poverty_missing_flag,population_missing_flag,poverty_imputed_nearest_flag,poverty_imputed_line_flag,borough_Brooklyn,borough_Manhattan,borough_Queens,borough_Staten Island,poverty_source_nearest_gtfs,poverty_source_observed,travel_time_source_nearest_station_complex_id,travel_time_source_observed_gtfs,log_bus_routes_access_network,pct_hh_no_vehicle_access_network,pct_car_truck_van_access_network,log_citibike_0p5mi,subway_lines_serving_station,cluster
150,155 St (C),1697.622762,7.437573062,0,30.67,0.666666222,7.605890001,11.41093704,1.932899496,3.663561646,2.272845782,21.5,21.5,1,3.113515309,0,18.92468179,-1.559091117,7866.108751,311.5299687,0,0,0,0,0,0,1,0,0,0,1,0,1,2.890371758,9.601118696,6.683330156,3.295836866,0,0
185,Liberty Av (C),1682.952165,7.428898789,0,30.33,0.49999975,7.278628942,10.31834178,2.21688217,1.791759469,1.47653196,41.5,41.5,1,3.749504076,0,36.03762011,-0.592808032,1838.123973,54.72255755,0,0,0,0,0,1,0,0,0,0,1,0,1,2.397895273,24.87143622,21.43774735,1.386294361,0,1
4,"Broadway (N,W)",9029.28447,9.108339149,0,46,0.666666222,8.575650761,10.94681614,1.803719209,2.63905733,1.94276322,18,18.25,2,2.944438979,0,7.930452665,-0.713282239,5338.977141,89.97694834,0,0,0,0,0,0,0,1,0,0,1,0,1,2.564949357,13.45157835,11.28325773,3.218875825,0,0
374,E 143 St-St Mary's St (6),930.4300919,6.836721138,0,46,0.999999,7.944137491,10.47522952,2.154512099,0,2.22265413,25.5,25.5,1,3.277144733,0,46.1,-0.51958042,2140.681773,58.48908024,1,0,0,1,0,0,0,0,0,1,0,0,1,2.564949357,17.74016996,13.72769266,2.708050201,0,0
381,Kingsbridge Rd (4),5749.886551,8.657109305,0,42.33,0.666666222,8.329899293,11.46679775,1.963344809,2.302585093,2.130627904,37.75,37.75,1,3.657130756,0,36.32551531,0.284166676,4519.505445,-138.2777243,1,0,0,1,0,0,0,0,0,1,0,0,1,3.044522438,17.22529504,14.6191434,3.135494216,0,0
396,96 St (6),13185.80648,9.4869721,0,57.67,0.999999,9.476083537,11.50389481,1.811701779,3.931825633,2.759857947,11,11,2,2.48490665,0,8.551151632,0.137853316,10375.11441,-79.31502569,0,0,0,0,0,0,1,0,0,0,1,0,1,3.295836866,7.253365478,5.717805002,2.995732274,0,0
208,Beach 25 St (A),1080.760402,6.986344995,0,20.67,0.39999984,8.050065423,10.35462686,1.573010078,0.693147181,1.992671718,71.5,71.5,1,4.283586562,0,19.31193977,0.247485529,2152.076947,110.971808,0,0,0,0,0,0,0,1,0,0,1,0,1,1.791759469,48.06222602,43.51165768,0,2,1
303,157 St (1),7076.841618,8.864724284,0,46.67,0.666666222,7.559559496,11.29011936,1.817454055,3.465735903,2.426965702,23,23,1,3.17805383,0,23.49393343,-0.597151389,8460.751108,-54.60017178,0,0,0,0,0,0,1,0,0,0,1,0,1,2.564949357,9.093944161,6.452332466,3.135494216,0,0
114,Central Av (M),2828.179971,7.947742186,0,37,0.666666222,7.948738455,11.03802989,1.935594414,1.791759469,2.026163391,27,27,1,3.33220451,0,15.17152953,-1.313495012,4539.496815,-37.40257605,0,0,0,0,0,1,0,0,0,0,1,0,1,2.833213344,14.63468573,11.58110799,3.258096538,1,0
189,Grant Av (A),3866.183358,8.260281706,0,43.33,0.999999,7.290292882,10.79607968,1.567604977,0.693147181,1.758671225,41.5,41.5,1,3.749504076,0,10.66277032,-2.416884533,3155.850744,4.848196271,0,0,0,0,0,1,0,0,0,0,1,0,1,2.397895273,29.0562842,24.244857,0,0,1
350,Pennsylvania Av (3),2721.089381,7.909155019,0,39.67,0.666666222,7.567345676,10.64354217,1.946761073,1.098612289,1.690896278,40,44.25,4,3.713572067,0,26.94174444,-1.374648825,4499.751602,-2.580554653,0,0,0,0,0,1,0,0,0,0,1,0,1,2.833213344,25.50593288,21.21079121,0,0,1
60,Fort Hamilton Pkwy (D),2930.160256,7.983153616,0,34.67,0.49999975,8.889032572,11.03275836,1.948239489,1.386294361,3.207375819,36,36,1,3.610917913,0,29.86753598,-0.957864092,6483.493451,-48.75190945,0,0,0,0,0,1,0,0,0,0,1,0,1,2.48490665,20.7763424,13.50765721,1.609437912,0,0
305,137 St-City College (1),8579.733551,9.057274684,0,50.67,0.999999,8.000014094,11.07734645,2.011932214,3.36729583,2.221856095,19.5,19.5,1,3.020424886,0,27.78206612,-0.424230113,9476.910085,-3.827109363,0,0,0,0,0,0,1,0,0,0,1,0,1,2.944438979,7.390106561,5.772072763,3.044522438,0,0
355,"Winthrop St (2,5)",5575.986393,8.626403837,0,57,0.999999,9.412627941,11.02329039,1.783462724,2.397895273,2.12177812,35.5,36.25,2,3.597312261,0,18.63344207,-1.056348368,2941.802982,-56.77412985,0,0,0,0,0,1,0,0,0,0,1,0,1,2.48490665,17.17390208,15.01748788,3.135494216,0,0
56,Ocean Pkwy (Q),2278.678882,7.731789871,0,38.33,0.666666222,8.726805608,10.55307462,1.786199234,1.791759469,2.777133633,48,48,1,3.891820298,0,28.99451724,-0.399151358,4643.340895,124.6335506,0,0,0,0,0,1,0,0,0,0,1,0,1,2.397895273,23.7662012,20.75514849,0,0,1
113,Knickerbocker Av (M),2889.460752,7.969171198,0,36.67,0.666666222,8.124150603,11.11924564,1.81798493,2.079441542,2.163722684,29,29,1,3.401197382,0,16.6398517,-2.017332512,4094.556475,-98.69099922,0,0,0,0,0,1,0,0,0,0,1,0,1,2.890371758,14.87320448,12.50455341,3.17805383,1,0
289,Bedford-Nostrand Avs (G),6261.654028,8.74235934,0,36.33,0.666666222,8.248790734,11.09534729,1.935776819,2.197224577,2.455783025,14,14,1,2.708050201,0,21.44610721,-0.180412329,4937.879571,85.81503419,0,0,0,0,0,1,0,0,0,0,1,0,1,2.708050201,13.35194898,11.63867596,3.044522438,0,0
84,85 St-Forest Pkwy (J),2705.137881,7.903277761,0,34.67,0.666666222,6.971668605,10.55223865,1.303033606,0.693147181,1.607345257,36.75,36.75,1,3.630985476,0,7.012759521,-0.67523344,4028.848021,-3.148088015,0,0,0,0,0,0,0,1,0,0,1,0,1,2.564949357,32.06035899,27.01307734,0,0,1
220,"155 St (B,D)",1884.604197,7.542003577,0,42.67,0.666666222,6.651571874,11.23508811,2.007013355,3.526360525,1.859143648,25,25,1,3.258096538,0,30.36343184,-0.798639018,6142.95665,-0.961046832,0,0,0,0,0,0,1,0,0,0,1,0,1,2.833213344,10.75157423,8.174317009,3.218875825,2,4
388,167 St (4),5606.061139,8.631782,0,43.33,0.666666222,8.285261134,11.5275776,2.047639134,2.079441542,2.283412816,26.75,26.75,1,3.32323584,0,30.36343184,-0.798639018,6320.73834,-18.39330532,1,0,0,1,0,0,0,0,0,1,0,0,1,2.833213344,15.67202363,13.06958877,3.258096538,0,0
452,90 St-Elmhurst Av (7),14200.0257,9.561069473,0,76,0.999999,8.494333897,11.5183905,1.764459101,1.609437912,2.238011696,26,26,1,3.295836866,0,17.46247552,-0.726141604,8071.375148,812.1617991,0,0,0,0,0,0,0,1,0,0,1,0,1,2.833213344,20.68676546,14.90860319,3.17805383,0,0
131,Bushwick Av-Aberdeen St (L),1759.45785,7.473329196,0,61.67,0.999999,6.736966958,10.31450389,1.940065874,1.386294361,1.53278865,25,25,1,3.258096538,0,12.1388714,-1.362291189,1738.959381,-6.617807744,0,0,0,0,0,1,0,0,0,0,1,0,1,2.397895273,20.47535686,18.24994518,2.833213344,2,4
91,"Alabama Av (J,Z)",1300.866715,7.171554448,0,36,0.666666222,7.303170051,10.09765533,2.084233802,1.791759469,1.416677725,26,26.38,2,3.295836866,0,29.47801393,-0.243551959,1319.741055,8.036892322,0,0,0,0,0,1,0,0,0,0,1,0,1,2.302585093,24.04471948,21.21751614,1.791759469,0,1
297,215 St (1),1625.478834,7.394172733,0,46.33,0.999999,7.340186835,10.53065517,2.047247853,2.772588722,2.457203617,33,33,1,3.526360525,0,8.047234247,-1.332213627,2888.567517,-66.93206076,0,0,0,0,0,0,1,0,0,0,1,0,1,2.564949357,13.79923143,10.36677958,2.63905733,0,0
255,169 St (F),5545.630382,8.620945884,0,39.67,0.79999936,8.804024902,10.69808511,1.877374708,1.791759469,2.030605206,36,36,1,3.610917913,0,19.43092149,-1.573902103,4635.97663,-29.27897091,0,0,0,0,0,0,0,1,0,0,1,0,1,3.951243719,36.17227321,32.17856145,0,4,4
62,55 St (D),1395.530842,7.24174647,0,35,0.49999975,9.082393358,10.93791681,1.896922809,1.098612289,3.364953576,39,39,1,3.688879454,0,35.63320977,-0.501756137,4785.14784,90.67561269,0,0,0,0,0,1,0,0,0,0,1,0,1,2.197224577,25.24628918,17.15650086,0,0,1
217,"170 St (B,D)",3495.997158,8.159659924,0,42.33,0.666666222,8.236420527,11.51566172,2.081559651,0.693147181,2.370644323,31,31,1,3.465735903,0,15.77668782,-0.772409006,8295.510616,-24.10165263,1,0,0,0,1,0,0,0,0,0,0,0,1,2.944438979,17.56979345,15.35226851,3.218875825,2,4
358,"Newkirk Av-Little Haiti (2,5)",4822.976234,8.481353812,0,56.33,0.999999,7.669961995,11.0050455,1.482675414,1.609437912,1.676901977,41,42,2,3.737669618,0,13.85128981,-0.225468282,4572.777782,37.8363028,0,0,0,0,0,1,0,0,0,0,1,0,1,2.833213344,23.70056041,20.5111594,1.791759469,0,1
372,Longwood Av (6),2259.832305,7.723488301,0,45.33,0.999999,8.783549477,10.77760121,2.186467943,2.302585093,2.453037146,28,28,1,3.36729583,0,46.1,-0.51958042,3922.118078,-71.2368438,1,0,0,1,0,0,0,0,0,1,0,0,1,2.63905733,21.36132509,17.42158272,2.833213344,0,0
363,Westchester Sq-E Tremont Av (6),2566.653362,7.850747672,0,41.33,0.666666222,8.915566546,9.967353973,2.12455464,1.791759469,2.434182407,39,39,1,3.688879454,0,36.32551531,0.284166676,2378.32528,182.9423336,1,0,0,0,1,0,0,0,0,0,0,0,1,2.708050201,38.07437956,34.04566797,0,0,1
248,Avenue N (F),2090.69261,7.645728878,0,40,0.666666222,8.321421587,10.63407502,1.744078013,1.386294361,2.568138455,43,43,1,3.784189634,0,15.96279831,-0.195011277,2733.94295,76.33240893,0,0,0,0,0,1,0,0,0,0,1,0,1,2.197224577,33.65036022,24.81198379,0,4,4
292,Fulton St (G),4529.588292,8.418607076,0,35.67,0.666666222,9.052047793,10.88138125,1.940454696,4.143134726,2.329378659,17.5,17.5,1,2.917770732,0,9.205791096,-0.158089915,4368.767555,102.8810922,0,0,0,0,0,1,0,0,0,0,1,0,1,2.890371758,8.858368514,7.199142463,3.33220451,0,0
387,170 St (4),4496.430576,8.41126153,0,43,0.666666222,7.905441649,11.51940443,2.065993428,1.609437912,2.217304106,28.75,28.75,1,3.392829132,0,18.53900886,-1.136179984,5855.820432,-83.79934833,1,0,0,1,0,0,0,0,0,1,0,0,1,2.890371758,15.58662371,12.74917818,3.295836866,0,0
379,Mosholu Pkwy (4),5111.977746,8.539537243,0,41.33,0.666666222,8.698180525,10.73020363,2.092947217,2.397895273,2.250969593,42,42,1,3.761200116,0,36.7,0.312237762,3158.579004,8.857480182,1,0,0,0,1,0,0,0,0,0,0,0,1,2.833213344,20.22998737,16.71416448,3.044522438,0,0
266,"Elmhurst Av (M,R)",8889.776306,9.092769648,0,55.67,0.999999,8.366370302,11.28801786,1.953184448,2.48490665,2.169884003,25,25.25,2,3.258096538,0,16.03036302,-0.586076653,10729.28974,650.0174543,0,0,0,0,0,0,0,1,0,0,1,0,1,3.218875825,19.94733751,14.68346612,3.17805383,0,0
3,"30 Av (N,W)",10034.60002,9.213894053,0,46,0.666666222,8.559486104,10.93510497,1.800589606,2.302585093,1.913093639,20,20.12,2,3.044522438,0,7.064518836,-1.125960034,4286.099278,16.15345618,0,0,0,0,0,0,0,1,0,0,1,0,1,2.48490665,15.916167,13.57205892,3.091042453,0,0
214,"182-183 Sts (B,D)",2871.285377,7.962863291,0,41.67,0.999999,8.692154394,11.55588916,2.115071621,1.098612289,2.228143818,36,36,1,3.610917913,0,32.5985867,-0.60874452,9948.836087,27.95477184,1,0,0,1,0,0,0,0,0,1,0,0,1,3.044522438,18.1009256,14.99703876,3.17805383,2,4
101,"Marcy Av (M,J,Z)",9079.049468,9.11383492,0,68.67,0.999999,9.369904942,11.25040419,1.950228821,2.890371758,3.093779147,13.5,14,3,2.674148649,0,24.49245798,-2.122652397,4792.644076,-40.86974648,0,0,0,0,0,1,0,0,0,0,1,0,1,2.772588722,13.78137725,9.934453883,3.091042453,1,0
367,St Lawrence Av (6),2473.508406,7.813797031,0,45.33,0.999999,8.04334217,11.02606048,1.830306643,0.693147181,1.989378602,35,35,1,3.583518938,0,36.32551531,0.284166676,4811.362051,-41.33689796,1,0,0,0,1,0,0,0,0,0,0,0,1,2.833213344,29.69173345,24.97056643,0,0,1
151,"145 St (A,C,B,D)",15651.16824,9.658364732,0,49.67,0.999999,7.693937326,11.51495341,1.920020087,3.583518938,2.046657456,15,19.5,4,2.772588722,0,20.33967339,-0.375284183,8563.461699,125.2204169,0,0,0,0,0,0,1,0,0,0,1,0,1,2.772588722,8.52634343,6.430808251,3.33220451,0,0
154,"116 St (C,B)",4606.427129,8.435424874,0,45.33,0.666666222,9.049819445,11.34169814,1.832761556,3.931825633,2.693880134,14.5,16,2,2.740840024,0,16.82694644,-0.856019356,8614.248074,-19.09465632,0,0,0,0,0,0,1,0,0,0,1,0,1,3.091042453,8.044229994,6.525451356,2.995732274,0,0
188,"Euclid Av (A,C)",7029.331035,8.857989073,0,72.33,0.999999,7.45007957,10.88902446,1.792982036,1.098612289,1.798526636,38.5,42.75,2,3.676300672,0,19.84835363,-0.683564242,3930.921563,80.39913823,0,0,0,0,0,1,0,0,0,0,1,0,1,2.302585093,25.5701117,21.71201189,0,0,1
70,Bay 50 St (D),1906.832668,7.553723148,0,32,0.49999975,7.706612914,10.13765017,1.933273135,1.386294361,1.881402225,53,53,1,3.988984047,0,29.18726096,-0.792703608,1393.213164,-19.32335556,0,0,0,0,0,1,0,0,0,0,1,0,1,2.564949357,34.69227167,31.05157891,0,0,1
427,"West Farms Sq-E Tremont Av (2,5)",3228.187954,8.079985977,0,65,0.999999,8.307705967,10.6990108,1.995208127,0.693147181,1.961343049,38.5,38.5,1,3.676300672,0,36.7,0.312237762,3926.717724,29.84687851,1,0,0,0,1,0,0,0,0,0,0,0,1,2.944438979,24.45045069,20.87946061,2.63905733,0,0
81,111 St (J),1650.770924,7.409603279,0,35,0.666666222,8.187021067,10.4400394,1.669143891,2.079441542,1.821425681,41.5,41.5,1,3.749504076,0,8.363926433,-0.789575904,2244.116212,10.04472493,0,0,0,0,0,0,0,1,0,0,1,0,1,2.708050201,37.36994819,31.47326519,0,0,1
344,Kingston Av (3),3181.817489,8.065522086,0,39,0.666666222,8.005367067,11.10388899,1.698246359,2.397895273,2.344165915,33.5,33.88,2,3.540959324,0,17.29106152,-0.56473802,4416.50147,298.2042147,0,0,0,0,0,1,0,0,0,0,1,0,1,2.833213344,16.63958394,14.05081312,3.258096538,0,0
72,Fort Hamilton Pkwy (N),4945.477927,8.506431072,0,35.33,0.666666222,8.808070155,10.81361936,1.58406075,0.693147181,2.846684106,38,44.5,2,3.663561646,0,27.98047262,-0.484032673,2703.011663,-127.2570747,0,0,0,0,0,1,0,0,0,0,1,0,1,3.401197382,29.36697889,21.73985904,0.693147181,0,1
244,Ditmas Av (F),2993.049831,8.004382208,0,40.33,0.666666222,9.109967398,11.02088888,1.760046377,1.098612289,2.882211408,36.75,36.75,1,3.630985476,0,19.94234906,-1.519307943,4898.821428,61.33359099,0,0,0,0,0,1,0,0,0,0,1,0,1,2.63905733,24.58324108,19.45421083,2.197224577,2,4
76,Bay Pkwy (N),5045.586115,8.526467277,0,35.33,0.666666222,7.890956716,10.94344619,1.345291655,1.386294361,2.293253697,45,51.25,2,3.828641396,0,16.19308234,-0.370237502,4626.889417,-50.05427085,0,0,0,0,0,1,0,0,0,0,1,0,1,2.197224577,29.64605459,22.16428724,0,0,1
39,Bay Ridge-95 St (R),4079.783019,8.314044165,0,36.33,0.666666222,9.051813464,10.43432166,1.707979323,1.098612289,1.840882781,54,54,1,4.007333185,0,12.01444234,-0.75673843,4123.783433,-33.2009917,0,0,0,0,0,1,0,0,0,0,1,0,1,4.234106505,48.85695891,42.58754045,2.833213344,0,0
155,"Cathedral Pkwy (110 St) (C,B)",5360.755987,8.58704681,0,46,0.999999,8.811056123,11.34171001,1.432772433,3.526360525,2.701212123,13,14.5,2,2.63905733,0,18.53269275,-1.137169792,6777.128225,88.23094598,0,0,0,0,0,0,1,0,0,0,1,0,1,2.995732274,7.746170817,5.834846448,2.890371758,0,0
603,"149 St-Grand Concourse (2,4,5)",6980.165518,8.850971161,0,45.33,0.999999,8.884610232,10.55458803,2.187884226,2.564949357,2.414470503,21,21.25,3,3.091042453,0,36.7,0.312237762,907.1139353,20.73267257,1,0,0,1,0,0,0,0,0,1,0,0,1,3.091042453,15.89691312,12.99949993,2.833213344,2,4
249,Avenue P (F),1863.310111,7.53064635,0,40,0.666666222,8.480114183,10.8129752,1.458648631,1.386294361,2.44267706,44.5,44.5,1,3.817712326,0,24.23460396,0.449501619,2968.839436,-45.13401267,0,0,0,0,0,1,0,0,0,0,1,0,1,2.48490665,32.24923018,24.07442938,0,4,4
375,Cypress Av (6),1833.398283,7.514471795,0,46.33,0.999999,8.126813721,10.36394577,1.857940905,0.693147181,2.358047279,24,24,1,3.218875825,0,46.1,-0.51958042,4839.611616,-21.69051187,0,0,0,0,0,0,0,0,0,0,1,0,1,2.48490665,13.94773058,10.29317857,2.833213344,0,0
247,Bay Pkwy (F),949.877298,6.85738503,0,39.67,0.666666222,7.916078096,10.3434829,1.660066911,0,2.788698057,41.5,41.5,1,3.749504076,0,28.59093388,-0.556199849,1213.677429,12.74923657,0,0,0,0,0,1,0,0,0,0,1,0,1,1.791759469,35.3006602,26.45011212,0,2,1
194,111 St (A),1633.012941,7.398794195,0,21.33,0.444444247,8.30201781,10.62898091,1.119616448,0,1.725201132,49,49,1,3.912023005,0,13.63615571,-0.704043949,3045.744436,-61.63143179,0,0,0,0,0,0,0,1,0,0,1,0,1,2.772588722,42.99322836,35.36166801,0,0,1
55,"Brighton Beach (B,Q)",8323.772375,9.026990972,0,52.33,0.999999,9.165970424,10.75651894,1.879936956,1.945910149,2.737522269,41,43.5,2,3.737669618,0,29.73851779,-1.019259931,5514.577618,-52.95488116,0,0,0,0,0,1,0,0,0,0,1,0,1,1.945910149,27.89171739,24.22300657,0,0,1
376,Brook Av (6),3443.199262,8.144446722,0,46.67,0.999999,8.418477218,10.84022776,2.113769537,2.197224577,2.456694328,23,23,1,3.17805383,0,46.1,-0.51958042,7101.817796,62.02788588,0,0,0,0,0,0,0,0,0,0,1,0,1,2.564949357,13.57384614,10.13742542,3.044522438,0,0
606,"Court Sq-23 St (7,E,F,G)",18883.9059,9.846118252,0,36.33,0.666666222,9.15641203,9.745839096,2.038952927,2.772588722,1.632559854,0,0,4,0,0,11.2610959,1.620142354,2000.61937,216.5164635,0,0,0,0,0,0,0,1,0,0,1,0,1,2.708050201,9.764146126,7.836695833,3.17805383,2,4
291,Clinton-Washington Avs (G),3930.457184,8.276765421,0,35.67,0.999999,8.915566546,10.9363873,1.961097941,4.189654742,2.391394393,16.5,16.5,1,2.862200881,0,7.106017835,-0.73922844,4280.663278,45.43937613,0,0,0,0,0,1,0,0,0,0,1,0,1,2.995732274,11.78393915,9.567691623,2.995732274,0,0
186,Van Siclen Av (C),1788.456338,7.489667131,0,30.33,0.49999975,7.049254841,10.63681652,1.906255828,1.791759469,1.48973803,43,43,1,3.784189634,0,14.14117379,-2.031955077,3215.895988,18.01708633,0,0,0,0,0,1,0,0,0,0,1,0,1,2.63905733,27.03747671,22.16346403,0,0,1
141,Park Pl (S),1146.151851,7.045037498,0,36,0.39999984,7.612336837,11.00895959,1.89618407,3.044522438,1.871455532,,,,0,1,14.26926425,-0.682505874,5268.157017,-20.51049939,0,0,0,0,0,1,0,0,0,0,1,0,1,2.63905733,10.62271964,8.903848599,3.258096538,0,0
235,York St (F),10216.07807,9.23181592,0,41.33,0.666666222,9.3983126,10.30112208,2.063582088,3.63758616,2.557816197,16,16,1,2.833213344,0,16.62349477,-1.255883001,2854.404946,-14.05687421,0,0,0,0,0,1,0,0,0,0,1,0,1,2.772588722,7.197319597,6.038196401,3.218875825,4,4
33,45 St (R),5699.981011,8.648393546,0,39.33,0.666666222,9.071882579,10.80782715,1.808706404,2.302585093,2.713936063,43.5,43.5,2,3.795489189,0,22.15165701,-0.507016186,4777.044216,-110.983293,0,0,0,0,0,1,0,0,0,0,1,0,1,2.772588722,17.56015202,10.93418027,3.218875825,0,0
